,date,open,high,low,close,flag
133,2024-02-15 12:00:00+05:30,21916.7,21928.0,21915.6,21918.0,495
134,2024-02-15 12:05:00+05:30,21919.55,21926.0,21916.2,21917.15,342
135,2024-02-15 12:10:00+05:30,21917.25,21925.55,21913.0,21924.3,737
136,2024-02-15 12:15:00+05:30,21924.15,21924.9,21901.2,21912.25,490
137,2024-02-15 12:20:00+05:30,21909.0,21935.9,21908.0,21932.6,677
138,2024-02-15 12:25:00+05:30,21936.8,21937.05,21923.0,21923.0,442
139,2024-02-15 12:30:00+05:30,21924.0,21926.9,21889.6,21899.95,1857
140,2024-02-15 12:35:00+05:30,21899.25,21917.0,21896.9,21914.7,560
141,2024-02-15 12:40:00+05:30,21912.0,21921.0,21905.0,21913.4,683
142,2024-02-15 12:45:00+05:30,21911.55,21926.5,21905.8,21926.0,499
143,2024-02-15 12:50:00+05:30,21925.35,21932.8,21917.3,21922.85,756
144,2024-02-15 12:55:00+05:30,21920.95,21930.0,21917.35,21922.0,358
145,2024-02-15 13:00:00+05:30,21925.0,21934.0,21915.05,21931.4,350
146,2024-02-15 13:05:00+05:30,21927.65,21932.35,21923.0,21924.1,621
147,2024-02-15 13:10:00+05:30,21925.7,21935.0,21923.8,21934.05,640
148,2024-02-15 13:15:00+05:30,21934.55,21935.0,21920.15,21921.2,854
149,2024-02-15 13:20:00+05:30,21920.0,21946.0,21916.0,21935.5,1801
150,2024-02-15 13:25:00+05:30,21935.0,21944.2,21929.2,21943.65,1475
151,2024-02-15 13:30:00+05:30,21942.95,21952.0,21937.75,21944.4,2473
152,2024-02-15 13:35:00+05:30,21944.95,21997.95,21944.4,21997.95,4886
153,2024-02-15 13:40:00+05:30,21999.3,22024.0,21986.85,22022.25,7338
154,2024-02-15 13:45:00+05:30,22021.8,22024.0,22005.0,22016.0,3984
155,2024-02-15 13:50:00+05:30,22016.8,22025.0,22008.4,22016.8,3036
156,2024-02-15 13:55:00+05:30,22017.15,22027.9,22001.05,22027.2,2776
157,2024-02-15 14:00:00+05:30,22026.8,22027.35,21995.55,21998.2,1953
158,2024-02-15 14:05:00+05:30,21998.2,22016.35,21994.0,22010.95,1569
159,2024-02-15 14:10:00+05:30,22010.95,22020.0,21991.0,21991.0,2241
160,2024-02-15 14:15:00+05:30,21990.85,21999.25,21981.2,21989.65,2950
161,2024-02-15 14:20:00+05:30,21989.2,21996.8,21964.35,21965.3,4108
162,2024-02-15 14:25:00+05:30,21966.25,21987.35,21960.05,21975.4,3509
163,2024-02-15 14:30:00+05:30,21976.8,21988.05,21966.9,21978.35,1151
164,2024-02-15 14:35:00+05:30,21977.15,21983.0,21969.15,21982.95,1773
165,2024-02-15 14:40:00+05:30,21983.2,21985.0,21971.35,21978.2,2455
166,2024-02-15 14:45:00+05:30,21978.3,21989.0,21976.0,21980.15,3533
167,2024-02-15 14:50:00+05:30,21980.2,22000.5,21980.2,22000.5,1567
168,2024-02-15 14:55:00+05:30,22002.5,22002.95,21983.5,21992.75,1267
169,2024-02-15 15:00:00+05:30,21992.8,21998.9,21971.05,21991.85,1893
170,2024-02-15 15:05:00+05:30,21991.5,21995.95,21984.0,21986.9,1741
171,2024-02-15 15:10:00+05:30,21990.0,21998.65,21985.55,21998.2,2433
172,2024-02-15 15:15:00+05:30,21998.3,22009.55,21998.0,22009.2,3629
173,2024-02-15 15:20:00+05:30,22009.3,22021.3,22009.15,22017.95,3646
174,2024-02-15 15:25:00+05:30,22018.0,22022.55,22017.1,22017.15,4255
175,2024-02-16 09:15:00+05:30,22060.2,22084.35,22047.75,22063.0,7958
176,2024-02-16 09:20:00+05:30,22063.55,22065.0,22052.0,22058.0,2565
177,2024-02-16 09:25:00+05:30,22055.0,22071.0,22045.5,22064.25,2386
178,2024-02-16 09:30:00+05:30,22065.0,22074.0,22055.95,22062.05,3491
179,2024-02-16 09:35:00+05:30,22061.55,22081.0,22059.3,22081.0,2652
180,2024-02-16 09:40:00+05:30,22079.0,22087.95,22059.8,22066.35,2059
181,2024-02-16 09:45:00+05:30,22067.0,22068.55,22040.0,22041.95,2972
182,2024-02-16 09:50:00+05:30,22043.25,22069.0,22040.1,22067.6,2588
183,2024-02-16 09:55:00+05:30,22067.6,22079.7,22067.6,22076.5,1011
184,2024-02-16 10:00:00+05:30,22076.1,22094.3,22075.0,22085.05,1687
185,2024-02-16 10:05:00+05:30,22083.05,22105.0,22076.9,22105.0,2610
186,2024-02-16 10:10:00+05:30,22105.0,22115.0,22097.1,22114.95,2436
187,2024-02-16 10:15:00+05:30,22113.6,22119.3,22100.15,22105.0,1370
188,2024-02-16 10:20:00+05:30,22105.05,22108.0,22092.0,22100.0,983
189,2024-02-16 10:25:00+05:30,22098.55,22115.0,22097.0,22115.0,1535
190,2024-02-16 10:30:00+05:30,22112.2,22118.0,22100.0,22104.35,835
191,2024-02-16 10:35:00+05:30,22105.0,22111.15,22090.1,22096.0,711
192,2024-02-16 10:40:00+05:30,22096.0,22108.0,22087.55,22106.2,969
193,2024-02-16 10:45:00+05:30,22105.8,22108.0,22092.85,22095.0,548
194,2024-02-16 10:50:00+05:30,22096.95,22102.55,22090.9,22098.8,547
195,2024-02-16 10:55:00+05:30,22100.0,22105.65,22099.0,22103.5,465
196,2024-02-16 11:00:00+05:30,22102.8,22107.0,22090.0,22104.7,743
197,2024-02-16 11:05:00+05:30,22104.75,22113.5,22102.0,22107.15,817
198,2024-02-16 11:10:00+05:30,22107.1,22108.0,22096.3,22100.6,469
199,2024-02-16 11:15:00+05:30,22100.8,22110.7,22092.6,22102.35,845
200,2024-02-16 11:20:00+05:30,22104.2,22109.95,22096.8,22102.75,554
201,2024-02-16 11:25:00+05:30,22102.8,22107.65,22097.0,22101.5,385
202,2024-02-16 11:30:00+05:30,22101.9,22106.05,22093.4,22095.75,415
203,2024-02-16 11:35:00+05:30,22098.75,22098.9,22080.0,22083.0,1503
204,2024-02-16 11:40:00+05:30,22083.7,22094.0,22068.9,22092.0,1501
205,2024-02-16 11:45:00+05:30,22090.1,22092.35,22073.5,22083.85,642
206,2024-02-16 11:50:00+05:30,22082.4,22098.4,22080.25,22090.4,847
207,2024-02-16 11:55:00+05:30,22090.4,22103.0,22090.4,22102.4,619
208,2024-02-16 12:00:00+05:30,22102.4,22108.8,22098.0,22107.15,584
209,2024-02-16 12:05:00+05:30,22106.0,22118.8,22105.0,22105.0,1132
210,2024-02-16 12:10:00+05:30,22101.0,22114.8,22101.0,22110.85,797
211,2024-02-16 12:15:00+05:30,22111.05,22114.0,22097.3,22099.0,1003
212,2024-02-16 12:20:00+05:30,22098.1,22099.0,22085.6,22085.6,1869
213,2024-02-16 12:25:00+05:30,22085.7,22092.4,22081.0,22084.1,1210
214,2024-02-16 12:30:00+05:30,22085.1,22093.5,22081.15,22092.1,1410
215,2024-02-16 12:35:00+05:30,22092.5,22101.1,22089.3,22100.75,1181
216,2024-02-16 12:40:00+05:30,22100.7,22103.2,22094.2,22102.2,766
217,2024-02-16 12:45:00+05:30,22102.15,22109.55,22095.05,22106.95,877
218,2024-02-16 12:50:00+05:30,22106.5,22116.55,22105.05,22116.5,861
219,2024-02-16 12:55:00+05:30,22116.6,22122.8,22116.6,22122.0,2158
220,2024-02-16 13:00:00+05:30,22121.95,22126.0,22107.0,22113.75,2090
221,2024-02-16 13:05:00+05:30,22112.75,22122.75,22112.5,22117.8,1279
222,2024-02-16 13:10:00+05:30,22121.05,22123.0,22115.8,22119.35,424
223,2024-02-16 13:15:00+05:30,22117.7,22119.95,22108.85,22108.85,856
224,2024-02-16 13:20:00+05:30,22107.1,22113.1,22100.0,22112.65,603
225,2024-02-16 13:25:00+05:30,22113.0,22113.7,22099.55,22102.15,1039
226,2024-02-16 13:30:00+05:30,22099.55,22106.9,22090.3,22106.9,1288
227,2024-02-16 13:35:00+05:30,22105.7,22116.85,22105.7,22115.05,1093
228,2024-02-16 13:40:00+05:30,22115.0,22117.7,22104.05,22116.9,1540
229,2024-02-16 13:45:00+05:30,22116.3,22124.35,22112.4,22115.0,1652
230,2024-02-16 13:50:00+05:30,22117.55,22122.55,22110.3,22115.4,1224
231,2024-02-16 13:55:00+05:30,22117.05,22118.2,22107.85,22111.8,716
232,2024-02-16 14:00:00+05:30,22111.9,22120.3,22100.1,22115.0,873
233,2024-02-16 14:05:00+05:30,22115.65,22120.0,22106.05,22111.95,769
234,2024-02-16 14:10:00+05:30,22109.7,22116.9,22086.0,22107.15,1289
235,2024-02-16 14:15:00+05:30,22106.85,22107.0,22094.4,22099.0,979
236,2024-02-16 14:20:00+05:30,22098.35,22103.4,22090.0,22094.5,1184
237,2024-02-16 14:25:00+05:30,22095.0,22112.9,22094.2,22110.0,791
238,2024-02-16 14:30:00+05:30,22111.05,22124.0,22105.05,22107.2,844
239,2024-02-16 14:35:00+05:30,22110.0,22135.0,22108.6,22132.45,1493
240,2024-02-16 14:40:00+05:30,22132.95,22139.95,22120.55,22121.6,2016
241,2024-02-16 14:45:00+05:30,22121.35,22135.35,22116.0,22124.5,1536
242,2024-02-16 14:50:00+05:30,22124.5,22125.0,22116.0,22122.0,676
243,2024-02-16 14:55:00+05:30,22123.55,22125.95,22115.15,22122.0,919
244,2024-02-16 15:00:00+05:30,22121.9,22133.6,22110.1,22117.9,1749
245,2024-02-16 15:05:00+05:30,22110.05,22120.6,22098.3,22101.15,2760
246,2024-02-16 15:10:00+05:30,22105.0,22110.95,22093.3,22097.0,1858
247,2024-02-16 15:15:00+05:30,22096.05,22104.6,22091.0,22091.65,2440
248,2024-02-16 15:20:00+05:30,22093.0,22093.0,22077.4,22085.55,2560
249,2024-02-16 15:25:00+05:30,22085.7,22096.9,22081.95,22089.5,3861
250,2024-02-19 09:15:00+05:30,22142.2,22149.0,22117.7,22134.95,4253
251,2024-02-19 09:20:00+05:30,22137.8,22139.0,22122.0,22126.4,1930
252,2024-02-19 09:25:00+05:30,22126.5,22127.6,22113.0,22114.35,1873
253,2024-02-19 09:30:00+05:30,22113.5,22129.75,22102.2,22126.1,2696
254,2024-02-19 09:35:00+05:30,22125.4,22131.3,22114.05,22114.05,1007
255,2024-02-19 09:40:00+05:30,22116.0,22120.0,22097.4,22099.1,1624
256,2024-02-19 09:45:00+05:30,22099.55,22104.95,22083.2,22095.2,2144
257,2024-02-19 09:50:00+05:30,22094.95,22096.3,22062.1,22067.25,3562
258,2024-02-19 09:55:00+05:30,22067.0,22073.45,22055.0,22058.05,2561
259,2024-02-19 10:00:00+05:30,22058.35,22093.55,22058.05,22082.25,1934
260,2024-02-19 10:05:00+05:30,22082.5,22111.3,22082.25,22109.6,1304
261,2024-02-19 10:10:00+05:30,22109.55,22115.0,22098.0,22112.2,914
262,2024-02-19 10:15:00+05:30,22113.0,22121.0,22110.0,22114.5,1267
263,2024-02-19 10:20:00+05:30,22114.55,22148.4,22110.05,22145.65,2322
264,2024-02-19 10:25:00+05:30,22144.25,22158.95,22143.2,22147.1,2586
265,2024-02-19 10:30:00+05:30,22145.5,22150.55,22135.05,22139.9,1178
266,2024-02-19 10:35:00+05:30,22138.0,22143.5,22121.75,22143.5,682
267,2024-02-19 10:40:00+05:30,22143.35,22143.35,22126.0,22131.0,487
268,2024-02-19 10:45:00+05:30,22132.6,22147.0,22131.3,22140.2,426
269,2024-02-19 10:50:00+05:30,22140.5,22148.05,22133.0,22146.95,332
270,2024-02-19 10:55:00+05:30,22146.0,22174.8,22136.65,22168.0,2163
271,2024-02-19 11:00:00+05:30,22168.55,22174.5,22159.85,22160.3,1445
272,2024-02-19 11:05:00+05:30,22164.7,22170.0,22157.5,22167.0,924
273,2024-02-19 11:10:00+05:30,22166.3,22184.65,22164.2,22183.15,1366
274,2024-02-19 11:15:00+05:30,22182.75,22214.6,22182.75,22211.95,6283
275,2024-02-19 11:20:00+05:30,22207.65,22213.8,22187.95,22190.0,2888
276,2024-02-19 11:25:00+05:30,22188.0,22192.95,22174.1,22181.7,1823
277,2024-02-19 11:30:00+05:30,22183.65,22186.0,22168.3,22180.2,987
278,2024-02-19 11:35:00+05:30,22178.55,22188.45,22171.3,22183.0,997
279,2024-02-19 11:40:00+05:30,22181.6,22198.6,22180.0,22198.6,857
280,2024-02-19 11:45:00+05:30,22197.2,22198.55,22188.8,22192.2,443
281,2024-02-19 11:50:00+05:30,22194.45,22205.95,22190.0,22205.0,832
282,2024-02-19 11:55:00+05:30,22202.1,22230.0,22201.0,22215.5,3548
283,2024-02-19 12:00:00+05:30,22218.25,22220.0,22198.0,22207.2,1107
284,2024-02-19 12:05:00+05:30,22208.0,22215.9,22202.2,22215.8,605
285,2024-02-19 12:10:00+05:30,22215.0,22225.0,22212.7,22219.2,1605
286,2024-02-19 12:15:00+05:30,22220.2,22229.4,22213.7,22215.0,1134
287,2024-02-19 12:20:00+05:30,22213.05,22228.55,22212.65,22222.0,923
288,2024-02-19 12:25:00+05:30,22221.85,22222.0,22205.0,22208.45,678
289,2024-02-19 12:30:00+05:30,22207.9,22218.8,22207.9,22212.0,675
290,2024-02-19 12:35:00+05:30,22212.0,22228.0,22210.0,22224.0,697
291,2024-02-19 12:40:00+05:30,22225.25,22238.0,22218.55,22227.0,948
292,2024-02-19 12:45:00+05:30,22227.0,22229.9,22217.5,22222.0,742
293,2024-02-19 12:50:00+05:30,22222.2,22229.5,22216.45,22222.0,472
294,2024-02-19 12:55:00+05:30,22219.85,22228.85,22218.0,22220.3,593
295,2024-02-19 13:00:00+05:30,22220.4,22227.0,22215.1,22215.4,637
296,2024-02-19 13:05:00+05:30,22216.6,22226.0,22213.05,22223.9,656
297,2024-02-19 13:10:00+05:30,22224.7,22237.7,22222.05,22235.0,559
298,2024-02-19 13:15:00+05:30,22235.6,22242.2,22229.0,22229.0,973
299,2024-02-19 13:20:00+05:30,22228.6,22231.0,22221.9,22228.75,493
300,2024-02-19 13:25:00+05:30,22228.7,22228.85,22200.45,22209.05,1602
301,2024-02-19 13:30:00+05:30,22210.0,22216.8,22198.6,22216.8,1533
302,2024-02-19 13:35:00+05:30,22216.55,22220.0,22205.5,22215.3,493
303,2024-02-19 13:40:00+05:30,22215.95,22228.85,22210.0,22223.9,661
304,2024-02-19 13:45:00+05:30,22223.9,22234.4,22222.25,22229.05,586
305,2024-02-19 13:50:00+05:30,22229.25,22243.5,22229.1,22236.0,963
306,2024-02-19 13:55:00+05:30,22236.0,22248.0,22229.1,22233.3,794
307,2024-02-19 14:00:00+05:30,22233.75,22238.0,22226.0,22234.35,708
308,2024-02-19 14:05:00+05:30,22234.5,22240.0,22230.0,22230.0,411
309,2024-02-19 14:10:00+05:30,22227.55,22234.85,22220.05,22224.0,489
310,2024-02-19 14:15:00+05:30,22224.6,22235.0,22224.6,22234.15,232
311,2024-02-19 14:20:00+05:30,22236.6,22256.85,22233.0,22256.65,1641
312,2024-02-19 14:25:00+05:30,22256.85,22259.95,22248.25,22257.05,1459
313,2024-02-19 14:30:00+05:30,22256.15,22256.15,22240.0,22243.95,1164
314,2024-02-19 14:35:00+05:30,22244.2,22250.0,22231.95,22238.6,987
315,2024-02-19 14:40:00+05:30,22238.5,22239.45,22227.65,22230.95,784
316,2024-02-19 14:45:00+05:30,22233.45,22233.45,22208.0,22213.0,1363
317,2024-02-19 14:50:00+05:30,22213.65,22228.5,22203.0,22215.0,1710
318,2024-02-19 14:55:00+05:30,22214.0,22221.35,22191.0,22195.3,2811
319,2024-02-19 15:00:00+05:30,22198.2,22213.45,22176.65,22182.4,2976
320,2024-02-19 15:05:00+05:30,22182.4,22184.5,22142.1,22148.15,4048
321,2024-02-19 15:10:00+05:30,22150.4,22170.0,22143.15,22166.65,1993
322,2024-02-19 15:15:00+05:30,22166.4,22188.0,22160.0,22175.45,2147
323,2024-02-19 15:20:00+05:30,22173.3,22180.7,22165.5,22167.05,1238
324,2024-02-19 15:25:00+05:30,22169.0,22169.9,22160.0,22160.6,2992
325,2024-02-20 09:15:00+05:30,22140.0,22150.0,22100.0,22106.05,5308
326,2024-02-20 09:20:00+05:30,22104.15,22123.05,22102.5,22115.6,3380
327,2024-02-20 09:25:00+05:30,22115.05,22135.3,22115.05,22131.25,2384
328,2024-02-20 09:30:00+05:30,22125.2,22128.05,22110.05,22114.6,2322
329,2024-02-20 09:35:00+05:30,22114.6,22135.3,22111.65,22131.05,2220
330,2024-02-20 09:40:00+05:30,22133.1,22158.25,22124.15,22145.65,2180
331,2024-02-20 09:45:00+05:30,22145.95,22149.85,22113.4,22115.1,1979
332,2024-02-20 09:50:00+05:30,22110.8,22123.1,22092.55,22095.35,3813
333,2024-02-20 09:55:00+05:30,22096.2,22106.9,22076.0,22104.8,3667
334,2024-02-20 10:00:00+05:30,22104.9,22113.0,22085.2,22091.55,1655
